cell,arm,rollout,reward_mean,raw_reward_mean,mean_response_tokens,kl_to_init,response_entropy,credit_ess_ratio,credit_w_std,credit_w_max
Llama-base,lam4,212,3.8144168853759766,4.9525604248046875,612.0625,0.08992721885442734,1.0182019472122192,0.9614819884300232,0.14049547910690308,4.0
Llama-base,lam4,213,3.986906051635742,3.986906051635742,296.109375,0.1484697163105011,1.2388638257980347,0.9477986097335815,0.18743494153022766,4.0
Llama-base,lam4,214,1.9188789129257202,2.1149520874023438,270.78125,0.14029726386070251,1.282545566558838,0.9250996708869934,0.1840297132730484,4.0
Llama-base,lam4,215,5.741263389587402,6.253274917602539,553.4375,0.10925181955099106,1.0184932947158813,0.9661481976509094,0.1550559550523758,4.0
Llama-base,lam4,216,10.28168773651123,10.469718933105469,396.703125,0.139229416847229,1.0588955879211426,0.9615212678909302,0.16057530045509338,4.0
Llama-base,lam4,217,11.569503784179688,11.569503784179688,405.234375,0.1278456300497055,0.8170433640480042,0.9469773769378662,0.17323368787765503,4.0
Llama-base,lam4,218,10.662556648254395,11.609222412109375,657.203125,0.10150986164808273,0.9657666087150574,0.96588134765625,0.1425236314535141,4.0
Llama-base,lam4,219,5.73394775390625,5.73394775390625,310.59375,0.16011564433574677,1.2530803680419922,0.9507284760475159,0.19023321568965912,4.0
Llama-base,lam4,220,11.683877944946289,11.771957397460938,352.296875,0.15671603381633759,0.9160725474357605,0.9533230066299438,0.16486644744873047,4.0
Llama-base,lam4,221,4.378936767578125,4.378936767578125,328.09375,0.13922050595283508,0.8641561269760132,0.9529175758361816,0.17230242490768433,4.0
Llama-base,lam4,222,16.992633819580078,17.081863403320312,395.28125,0.15403683483600616,1.0258506536483765,0.9554098844528198,0.17552027106285095,4.0
Llama-base,lam4,223,4.271920204162598,4.305046081542969,405.625,0.1444450467824936,0.7667859196662903,0.9568371772766113,0.17032404243946075,4.0
Llama-base,lam4,224,5.627676486968994,6.697845458984375,477.828125,0.12886035442352295,0.9193732142448425,0.9451688528060913,0.14858338236808777,4.0
Llama-base,lam4,225,11.825509071350098,11.906121253967285,452.328125,0.15191081166267395,1.091400146484375,0.9440869092941284,0.1573815941810608,4.0
Llama-base,lam4,226,11.33246898651123,12.116378784179688,498.640625,0.11289338767528534,0.7009269595146179,0.9513521194458008,0.1474481225013733,4.0
Llama-base,lam4,227,7.5686564445495605,7.964057922363281,372.609375,0.13452143967151642,0.5285796523094177,0.9501349329948425,0.1686074584722519,4.0
Llama-base,lam4,228,12.871603012084961,13.95574951171875,627.8125,0.13105712831020355,0.7923908829689026,0.9631780385971069,0.13471613824367523,4.0
Llama-base,lam4,229,13.191001892089844,14.119094848632812,596.796875,0.14165598154067993,1.027318000793457,0.9502488970756531,0.1448482722043991,4.0
Llama-base,lam4,230,24.593509674072266,24.848175048828125,579.875,0.16773030161857605,0.8575265407562256,0.9680705070495605,0.15338796377182007,4.0
Llama-base,lam4,231,15.953319549560547,16.91204833984375,504.359375,0.196340411901474,0.8287196159362793,0.9424386620521545,0.16979224979877472,4.0
Llama-base,lam4,232,7.452376842498779,7.513458251953125,374.421875,0.19732169806957245,0.9438504576683044,0.9505705237388611,0.1776290088891983,4.0
Llama-base,lam4,233,15.419434547424316,15.621826171875,466.875,0.20834851264953613,1.0457853078842163,0.9570881724357605,0.16076871752738953,4.0
Llama-base,lam4,234,23.115074157714844,24.7589111328125,836.046875,0.1474766731262207,1.1890416145324707,0.9736359715461731,0.13297833502292633,4.0
Llama-base,lam4,235,15.388632774353027,15.868858337402344,689.46875,0.17167463898658752,1.088169813156128,0.9671454429626465,0.14429347217082977,4.0
Llama-base,lam4,236,14.97848892211914,15.21917724609375,507.84375,0.1762091964483261,1.0299723148345947,0.9563353657722473,0.1546933799982071,4.0
Llama-base,lam4,237,13.869462966918945,14.281906127929688,548.328125,0.15161415934562683,1.1063016653060913,0.9238767623901367,0.13211311399936676,4.0
Llama-base,lam4,238,6.713181495666504,6.719882965087891,345.421875,0.2246539443731308,0.9749225974082947,0.9345649480819702,0.1962306648492813,4.0
Llama-base,lam4,239,7.896121025085449,9.561019897460938,753.359375,0.1174032986164093,0.9552674889564514,0.9654533863067627,0.11801603436470032,4.0
Llama-base,lam4,240,20.021316528320312,20.4578857421875,482.234375,0.16296549141407013,1.0455490350723267,0.9628441333770752,0.1577637493610382,4.0
Llama-base,lam4,241,12.918245315551758,13.19110107421875,382.5,0.14722111821174622,1.0120165348052979,0.9437506794929504,0.16585713624954224,4.0
Llama-base,lam4,242,1.7184653282165527,2.501800537109375,442.484375,0.17404666543006897,0.9069145917892456,0.9478440284729004,0.151972696185112,4.0
Llama-base,lam4,243,10.968871116638184,11.197687149047852,434.140625,0.14582763612270355,1.1027746200561523,0.9478826522827148,0.16639088094234467,4.0
Llama-base,lam4,244,19.005451202392578,19.041831970214844,371.9375,0.17523060739040375,1.0944935083389282,0.9439802169799805,0.17560487985610962,4.0
Llama-base,lam4,245,10.779048919677734,10.893936157226562,420.328125,0.13189612329006195,0.8128887414932251,0.9507883191108704,0.1613045334815979,4.0
Llama-base,lam4,246,-2.3420333862304688,-2.3420333862304688,268.015625,0.20456886291503906,0.8198332190513611,0.939592719078064,0.17877952754497528,4.0
Llama-base,lam4,247,19.112960815429688,19.112960815429688,477.078125,0.17100052535533905,0.9291594624519348,0.9670653939247131,0.16139519214630127,4.0
Llama-base,lam4,248,23.82494354248047,24.186452865600586,508.90625,0.17946897447109222,1.1044632196426392,0.965999960899353,0.15158185362815857,4.0
Llama-base,lam4,249,17.96927261352539,18.438583374023438,529.046875,0.1770566999912262,0.7230061292648315,0.954766571521759,0.15203960239887238,4.0
Llama-base,lam4,250,16.890026092529297,17.470779418945312,429.359375,0.20361557602882385,0.9941632747650146,0.9418741464614868,0.16821691393852234,4.0
Llama-instruct,grpo,1,-4.879871845245361,-3.352752685546875,570.3125,0.0,1.6494587659835815,,,
Llama-instruct,grpo,2,4.577710151672363,4.762903213500977,318.734375,0.0010663981083780527,1.4808000326156616,,,
Llama-instruct,grpo,3,6.456720352172852,8.1270751953125,624.53125,0.002579423366114497,4.171128749847412,,,
Llama-instruct,grpo,4,9.55644416809082,10.044746398925781,474.1875,0.0060482993721961975,0.6868137121200562,,,
Llama-instruct,grpo,5,6.827014923095703,8.033843994140625,634.53125,0.005391839891672134,0.6074488162994385,,,
Llama-instruct,grpo,6,3.425055980682373,4.636768341064453,634.0,0.008289546705782413,0.8145297765731812,,,
Llama-instruct,grpo,7,11.57961654663086,11.843841552734375,489.40625,0.020246874541044235,1.483837604522705,,,
Llama-instruct,grpo,8,10.876962661743164,11.853927612304688,549.796875,0.020411416888237,0.40587854385375977,,,
Llama-instruct,grpo,9,12.626668930053711,13.257482528686523,588.546875,0.024396613240242004,0.3561161160469055,,,
Llama-instruct,grpo,10,13.265045166015625,13.265045166015625,385.328125,0.03947277367115021,0.4717220962047577,,,
Llama-instruct,grpo,11,7.696803569793701,7.807304382324219,312.625,0.06710116565227509,1.2296557426452637,,,
Llama-instruct,grpo,12,5.8163042068481445,5.836921691894531,224.125,0.0577978752553463,0.43532365560531616,,,
Llama-instruct,grpo,13,13.257152557373047,13.257152557373047,299.609375,0.045147549360990524,0.4243077039718628,,,
Llama-instruct,grpo,14,4.142465114593506,4.464744567871094,547.109375,0.027415385469794273,0.36304184794425964,,,
Llama-instruct,grpo,15,6.300446033477783,6.5283203125,428.84375,0.02646309696137905,0.9693846106529236,,,
Llama-instruct,grpo,16,14.78335189819336,14.8001708984375,340.28125,0.03252524882555008,0.41551491618156433,,,
Llama-instruct,grpo,17,19.770753860473633,19.965713500976562,536.34375,0.027526501566171646,0.382809579372406,,,
Llama-instruct,grpo,18,11.977510452270508,12.141544342041016,500.234375,0.02723449468612671,0.3471871316432953,,,
Llama-instruct,grpo,19,16.064170837402344,16.4139404296875,491.5,0.021129321306943893,0.8648335337638855,,,
Llama-instruct,grpo,20,5.467265605926514,6.28887939453125,538.640625,0.02001139335334301,0.4544193744659424,,,
Llama-instruct,grpo,21,10.775327682495117,12.450927734375,772.609375,0.012889660894870758,0.9922856092453003,,,
Llama-instruct,grpo,22,9.438007354736328,9.570571899414062,595.671875,0.018702536821365356,0.4235456585884094,,,
Llama-instruct,grpo,23,11.560098648071289,11.579269409179688,400.953125,0.022140778601169586,0.43118053674697876,,,
Llama-instruct,grpo,24,18.180164337158203,18.246536254882812,464.625,0.017941951751708984,0.4955231547355652,,,
Llama-instruct,grpo,25,3.545840263366699,3.589244842529297,375.28125,0.033065315335989,0.6523447036743164,,,
Llama-instruct,grpo,26,1.2125352621078491,1.5955810546875,484.84375,0.029440727084875107,1.7758041620254517,,,
Llama-instruct,grpo,27,23.38916015625,23.38916015625,391.359375,0.0215451717376709,0.5451366901397705,,,
Llama-instruct,grpo,28,8.504188537597656,8.872222900390625,384.171875,0.024782264605164528,0.5691075325012207,,,
Llama-instruct,grpo,29,2.5351130962371826,3.7455596923828125,632.140625,0.028692910447716713,1.0821592807769775,,,
Llama-instruct,grpo,30,14.528704643249512,14.546066284179688,468.109375,0.0285551305860281,0.945802628993988,,,
Llama-instruct,grpo,31,7.55804443359375,8.351806640625,489.203125,0.030924271792173386,3.193230628967285,,,
Llama-instruct,grpo,32,12.129633903503418,12.87890625,521.515625,0.03090532310307026,2.6861753463745117,,,
Llama-instruct,grpo,33,1.5083608627319336,2.434326171875,482.859375,0.03480442240834236,3.3187973499298096,,,
Llama-instruct,grpo,34,8.576815605163574,8.762008666992188,317.59375,0.043160781264305115,1.2487761974334717,,,
Llama-instruct,grpo,35,10.84622859954834,10.894515991210938,273.578125,0.05553891137242317,0.6121368408203125,,,
Llama-instruct,grpo,36,15.333311080932617,15.399322509765625,526.34375,0.02813129313290119,0.46770644187927246,,,
Llama-instruct,grpo,37,3.7699761390686035,5.029071807861328,687.46875,0.023069266229867935,3.052932024002075,,,
Llama-instruct,grpo,38,6.901427268981934,7.164386749267578,507.265625,0.05172455683350563,0.45946937799453735,,,
Llama-instruct,grpo,39,9.743595123291016,9.8076171875,553.21875,0.03724480792880058,0.5573735237121582,,,
Llama-instruct,grpo,40,8.095620155334473,9.14727783203125,688.90625,0.03701658546924591,0.7750992178916931,,,
Llama-instruct,grpo,41,14.085578918457031,14.5516357421875,630.1875,0.03157902508974075,0.4467896819114685,,,
Llama-instruct,grpo,42,6.7949113845825195,7.47021484375,540.28125,0.04323648288846016,1.9094059467315674,,,
Llama-instruct,grpo,43,17.577423095703125,19.19677734375,654.34375,0.04596302658319473,0.84013432264328,,,
Llama-instruct,grpo,44,14.212860107421875,14.707672119140625,614.078125,0.042069196701049805,0.9755650162696838,,,
Llama-instruct,grpo,45,15.583605766296387,16.35186767578125,498.234375,0.044401396065950394,2.6720023155212402,,,
Llama-instruct,grpo,46,4.190258979797363,6.908111572265625,1019.125,0.02705351822078228,2.2676241397857666,,,
Llama-instruct,grpo,47,4.293758392333984,5.0124664306640625,590.59375,0.05611325427889824,0.4315186142921448,,,
Llama-instruct,grpo,48,9.315247535705566,10.170318603515625,710.578125,0.03570841997861862,2.1206297874450684,,,
Llama-instruct,grpo,49,21.637805938720703,21.822998046875,567.78125,0.05329396575689316,0.9214931726455688,,,
Llama-instruct,grpo,50,27.218708038330078,27.34765625,653.359375,0.03990337252616882,0.7868664264678955,,,
Llama-instruct,grpo,51,9.145286560058594,9.224319458007812,436.90625,0.07308299839496613,0.867999792098999,,,
Llama-instruct,grpo,52,16.388721466064453,16.713531494140625,564.53125,0.04466468095779419,0.8961770534515381,,,
Llama-instruct,grpo,53,20.258544921875,20.258544921875,551.828125,0.04406319186091423,0.441877543926239,,,
Llama-instruct,grpo,54,23.438705444335938,23.4913330078125,513.890625,0.057131774723529816,0.6539803743362427,,,
Llama-instruct,grpo,55,12.680535316467285,12.8465576171875,597.0625,0.05959360674023628,0.8367445468902588,,,
Llama-instruct,grpo,56,9.717489242553711,9.76812744140625,379.890625,0.07562248408794403,0.5984527468681335,,,
Llama-instruct,grpo,57,15.824832916259766,15.9525146484375,387.140625,0.05442355200648308,0.5790597200393677,,,
Llama-instruct,grpo,58,17.607421875,17.607421875,402.796875,0.06148817017674446,0.5941739678382874,,,
Llama-instruct,grpo,59,14.0096435546875,14.70050048828125,646.53125,0.04963764548301697,0.8334986567497253,,,
Llama-instruct,grpo,60,12.052054405212402,12.219161987304688,398.25,0.057223159819841385,1.3128196001052856,,,
Llama-instruct,grpo,61,10.18287181854248,10.483810424804688,470.71875,0.05924050137400627,1.2724517583847046,,,
Llama-instruct,grpo,62,2.858621835708618,3.894002914428711,613.6875,0.03086550533771515,1.5350654125213623,,,
Llama-instruct,grpo,63,15.88446044921875,16.2568359375,446.984375,0.047947973012924194,0.7637540102005005,,,
Llama-instruct,grpo,64,4.108515739440918,4.9717254638671875,519.125,0.039732541888952255,1.9884589910507202,,,
Llama-instruct,grpo,65,21.059814453125,21.059814453125,258.96875,0.08421235531568527,0.5957075953483582,,,
Llama-instruct,grpo,66,3.6299524307250977,5.7178955078125,723.28125,0.035935260355472565,5.065216541290283,,,
Llama-instruct,grpo,67,13.313283920288086,13.74859619140625,741.265625,0.023207850754261017,0.6565723419189453,,,
Llama-instruct,grpo,68,16.924957275390625,16.969085693359375,429.765625,0.06243359297513962,0.6059325337409973,,,
Llama-instruct,grpo,69,11.164504051208496,11.691146850585938,570.578125,0.04482503980398178,1.4833732843399048,,,
Llama-instruct,grpo,70,15.379453659057617,15.5753173828125,365.90625,0.07446105033159256,1.3395307064056396,,,
Llama-instruct,grpo,71,15.38602352142334,15.818622589111328,538.984375,0.052387785166502,0.6201315522193909,,,
Llama-instruct,grpo,72,14.4261474609375,14.4261474609375,441.5625,0.053430184721946716,0.6674508452415466,,,
Llama-instruct,grpo,73,13.93402099609375,13.93402099609375,315.90625,0.0922233983874321,0.6771834492683411,,,
Llama-instruct,grpo,74,17.151214599609375,17.4232177734375,710.53125,0.03598085045814514,0.6605945229530334,,,
Llama-instruct,grpo,75,20.36474609375,20.881622314453125,554.671875,0.046492256224155426,0.639121413230896,,,
Llama-instruct,grpo,76,17.002788543701172,17.485122680664062,551.125,0.06813843548297882,0.651631236076355,,,
Llama-instruct,grpo,77,21.286102294921875,21.402389526367188,407.6875,0.08895712345838547,0.6603391766548157,,,
Llama-instruct,grpo,78,16.30078887939453,17.0609130859375,663.859375,0.05665071681141853,1.5366278886795044,,,
Llama-instruct,grpo,79,20.726978302001953,20.91217041015625,496.703125,0.08688081800937653,0.5324011445045471,,,
Llama-instruct,grpo,80,19.01568603515625,19.01568603515625,238.6875,0.15775050222873688,0.49121972918510437,,,
Llama-instruct,grpo,81,5.0654730796813965,5.6373291015625,403.390625,0.0809876024723053,1.0643144845962524,,,
Llama-instruct,grpo,82,25.019840240478516,25.5052490234375,607.6875,0.05908238887786865,2.3377387523651123,,,
Llama-instruct,grpo,83,18.80970001220703,19.0357666015625,262.0,0.14289212226867676,2.206735372543335,,,
Llama-instruct,grpo,84,15.473249435424805,17.025146484375,731.984375,0.05674092471599579,1.6244863271713257,,,
Llama-instruct,grpo,85,23.884246826171875,25.209716796875,660.953125,0.05659220367670059,2.2844138145446777,,,
Llama-instruct,grpo,86,15.254961013793945,16.187255859375,792.96875,0.0436364971101284,2.6354987621307373,,,
Llama-instruct,grpo,87,12.086309432983398,12.819305419921875,627.46875,0.06200562044978142,2.12058687210083,,,
Llama-instruct,grpo,88,19.175790786743164,19.2550048828125,404.9375,0.07574527710676193,0.45531728863716125,,,
Llama-instruct,grpo,89,15.747868537902832,16.632598876953125,523.796875,0.06560590118169785,1.7571897506713867,,,
Llama-instruct,grpo,90,22.798553466796875,23.01666259765625,399.875,0.08961553871631622,1.5880740880966187,,,
Llama-instruct,grpo,91,37.76953125,37.76953125,436.96875,0.06602802872657776,0.7349110841751099,,,
Llama-instruct,grpo,92,4.885857582092285,6.774139404296875,789.03125,0.050240617245435715,2.5591468811035156,,,
Llama-instruct,grpo,93,20.688060760498047,20.717178344726562,416.890625,0.0636986792087555,0.7282187938690186,,,
Llama-instruct,grpo,94,11.374120712280273,11.7445068359375,277.171875,0.11749248951673508,2.8375163078308105,,,
Llama-instruct,grpo,95,9.428552627563477,10.22430419921875,553.265625,0.06179676949977875,2.523930311203003,,,
Llama-instruct,grpo,96,18.723020553588867,20.279800415039062,723.671875,0.04653793200850487,0.8902255892753601,,,
Llama-instruct,grpo,97,11.671226501464844,12.38360595703125,531.625,0.046842653304338455,0.5209894776344299,,,
Llama-instruct,grpo,98,20.969074249267578,21.154266357421875,378.359375,0.07556820660829544,1.6542855501174927,,,
Llama-instruct,grpo,99,9.205910682678223,9.435050964355469,337.140625,0.08635424822568893,0.6399031281471252,,,
Llama-instruct,grpo,100,23.440645217895508,23.568870544433594,455.453125,0.07176203280687332,1.0208779573440552,,,
Llama-instruct,grpo,101,-3.1858856678009033,-2.798137664794922,307.5,0.09373694658279419,2.6158130168914795,,,
Llama-instruct,grpo,102,7.997348785400391,8.969070434570312,359.5625,0.06313542276620865,3.2417032718658447,,,
Llama-instruct,grpo,103,25.708478927612305,25.71028709411621,423.015625,0.07107998430728912,0.900985598564148,,,
Llama-instruct,grpo,104,19.899707794189453,20.07513427734375,533.21875,0.05080191791057587,0.5838624238967896,,,
Llama-instruct,grpo,105,23.950302124023438,24.223388671875,410.875,0.0677609071135521,1.1017588376998901,,,
Llama-instruct,grpo,106,9.666522026062012,9.851715087890625,374.84375,0.08824439346790314,1.4381965398788452,,,
Llama-instruct,grpo,107,25.466609954833984,26.230712890625,548.609375,0.07267013192176819,2.40130877494812,,,
Llama-instruct,grpo,108,24.0460205078125,24.63885498046875,718.75,0.0627572312951088,1.3104820251464844,,,
Llama-instruct,grpo,109,18.454315185546875,18.731201171875,512.78125,0.0715646967291832,1.091862678527832,,,
Llama-instruct,grpo,110,20.29009246826172,20.75,419.03125,0.10105887055397034,0.6077215671539307,,,
Llama-instruct,grpo,111,20.876930236816406,20.876930236816406,373.984375,0.11369933187961578,0.6289592385292053,,,
Llama-instruct,grpo,112,12.25423526763916,13.5643310546875,743.234375,0.052209630608558655,3.415778398513794,,,
Llama-instruct,grpo,113,15.575450897216797,16.484596252441406,589.875,0.06100141257047653,0.7052296996116638,,,
Llama-instruct,grpo,114,17.650428771972656,18.90301513671875,712.03125,0.0624287985265255,0.4488643705844879,,,
Llama-instruct,grpo,115,12.776640892028809,13.8961181640625,595.703125,0.08950154483318329,2.55448317527771,,,
Llama-instruct,grpo,116,14.167826652526855,15.985214233398438,838.015625,0.0570530965924263,2.1408534049987793,,,
Llama-instruct,grpo,117,24.939868927001953,26.059707641601562,800.125,0.060527462512254715,1.931626319885254,,,
Llama-instruct,grpo,118,15.097942352294922,15.838714599609375,615.390625,0.0750289112329483,2.1789891719818115,,,
Llama-instruct,grpo,119,3.8917860984802246,5.1792755126953125,445.140625,0.11156290769577026,2.6657345294952393,,,
Llama-instruct,grpo,120,8.674424171447754,9.54052734375,549.671875,0.06711189448833466,2.7014026641845703,,,
Llama-instruct,grpo,121,16.543596267700195,16.811981201171875,538.015625,0.06588742136955261,1.2551828622817993,,,
Llama-instruct,grpo,122,9.157337188720703,10.261260986328125,589.578125,0.08125195652246475,2.920255184173584,,,
Llama-instruct,grpo,123,15.534294128417969,15.958755493164062,410.40625,0.10525524616241455,1.274469017982483,,,
Llama-instruct,grpo,124,15.422933578491211,15.88519287109375,529.375,0.05290362238883972,1.5152440071105957,,,
Llama-instruct,grpo,125,21.392654418945312,22.1728515625,592.90625,0.06752273440361023,2.4841690063476562,,,
Llama-instruct,grpo,126,18.096986770629883,18.78802490234375,603.859375,0.05064758285880089,1.0816096067428589,,,
Llama-instruct,grpo,127,20.83023452758789,21.81298828125,460.828125,0.08530168235301971,0.4900627136230469,,,
Llama-instruct,grpo,128,12.886592864990234,13.123147964477539,507.8125,0.05965972691774368,0.6148063540458679,,,
Llama-instruct,grpo,129,25.469215393066406,26.08465576171875,557.109375,0.04836971312761307,0.6717339754104614,,,
Llama-instruct,grpo,130,14.9710693359375,15.822341918945312,546.703125,0.041149698197841644,1.9269189834594727,,,
Llama-instruct,grpo,131,11.636367797851562,11.86785888671875,305.21875,0.05807259678840637,0.5468898415565491,,,
Llama-instruct,grpo,132,17.737131118774414,18.5267333984375,665.5625,0.029266614466905594,0.6184574365615845,,,
Llama-instruct,grpo,133,7.137656211853027,7.383796691894531,399.875,0.03722621873021126,1.1011160612106323,,,
Llama-instruct,grpo,134,11.406763076782227,12.126556396484375,675.421875,0.027228431776165962,1.2580031156539917,,,
Llama-instruct,grpo,135,12.29958438873291,12.85516357421875,464.875,0.041629258543252945,2.3196730613708496,,,
Llama-instruct,grpo,136,14.580442428588867,14.597442626953125,365.125,0.04576626792550087,0.6863042116165161,,,
Llama-instruct,grpo,137,8.612643241882324,9.154296875,427.109375,0.032749224454164505,1.211304783821106,,,
Llama-instruct,grpo,138,14.43808364868164,14.701766967773438,487.984375,0.04943692311644554,0.9168205857276917,,,
Llama-instruct,grpo,139,7.372753143310547,7.650543212890625,384.78125,0.044532038271427155,0.6869311928749084,,,
Llama-instruct,grpo,140,13.809839248657227,13.833892822265625,373.8125,0.05908280611038208,0.7248525023460388,,,
Llama-instruct,grpo,141,18.326553344726562,19.0235595703125,638.65625,0.03309008479118347,0.5391709208488464,,,
Llama-instruct,grpo,142,19.619871139526367,20.271484375,399.28125,0.0422491580247879,0.4571168124675751,,,
Llama-instruct,grpo,143,13.78169059753418,14.179023742675781,518.09375,0.039123695343732834,0.3969652056694031,,,
Llama-instruct,grpo,144,11.646602630615234,11.878997802734375,523.0,0.036738064140081406,0.49438267946243286,,,
Llama-instruct,grpo,145,8.993687629699707,9.38848876953125,259.1875,0.08642791211605072,0.47834253311157227,,,
Llama-instruct,grpo,146,12.87989330291748,12.897254943847656,306.3125,0.05894864723086357,0.5113080739974976,,,
Llama-instruct,grpo,147,16.14349365234375,16.14349365234375,304.171875,0.08931981027126312,0.5335796475410461,,,
Llama-instruct,grpo,148,8.17208480834961,8.17208480834961,364.453125,0.05943078175187111,0.4948994219303131,,,
Llama-instruct,grpo,149,16.523571014404297,16.8037109375,350.5625,0.0509645938873291,0.3268290162086487,,,
Llama-instruct,grpo,150,7.65242338180542,8.124267578125,367.375,0.05568989738821983,0.4750889241695404,,,
Llama-instruct,grpo,151,14.082188606262207,14.110763549804688,307.78125,0.07815103977918625,0.4977952241897583,,,
Llama-instruct,grpo,152,24.3487606048584,24.6480712890625,587.25,0.03823914751410484,0.37988007068634033,,,
Llama-instruct,grpo,153,19.213581085205078,19.21990966796875,419.84375,0.056567784398794174,0.41389721632003784,,,
Llama-instruct,grpo,154,22.399105072021484,22.40850830078125,520.640625,0.045531194657087326,0.48876312375068665,,,
Llama-instruct,grpo,155,14.060791015625,14.060791015625,371.65625,0.05185535177588463,0.4854244887828827,,,
Llama-instruct,grpo,156,18.268035888671875,18.268035888671875,421.21875,0.08001404255628586,0.548643171787262,,,
Llama-instruct,grpo,157,15.646055221557617,15.8516845703125,548.0,0.04836127534508705,0.4927279055118561,,,
Llama-instruct,grpo,158,22.36130142211914,22.378662109375,264.53125,0.07824832201004028,0.5217507481575012,,,
Llama-instruct,grpo,159,19.90686798095703,20.459915161132812,691.609375,0.05226701498031616,0.5469495058059692,,,
Llama-instruct,grpo,160,21.614501953125,21.614501953125,444.109375,0.0724695473909378,0.5838408470153809,,,
Llama-instruct,grpo,161,25.995380401611328,26.5849609375,524.984375,0.08137837052345276,0.7082833647727966,,,
Llama-instruct,grpo,162,13.381004333496094,13.4710693359375,431.25,0.08970651030540466,0.5140291452407837,,,
Llama-instruct,grpo,163,10.9058837890625,10.9058837890625,393.8125,0.07935856282711029,0.5951363444328308,,,
Llama-instruct,grpo,164,19.45091438293457,19.455074310302734,346.0625,0.11737556755542755,0.5768054127693176,,,
Llama-instruct,grpo,165,23.00366973876953,23.00366973876953,348.265625,0.1315501481294632,0.6367493867874146,,,
Llama-instruct,grpo,166,10.839675903320312,12.2421875,552.03125,0.08055135607719421,0.6468132138252258,,,
Llama-instruct,grpo,167,22.7673282623291,23.10009765625,558.171875,0.06174201890826225,0.5148010849952698,,,
Llama-instruct,grpo,168,19.254436492919922,19.39495849609375,697.0,0.056162163615226746,0.6102159023284912,,,
Llama-instruct,grpo,169,8.315860748291016,8.63958740234375,423.109375,0.09917739033699036,0.5147702097892761,,,
Llama-instruct,grpo,170,12.326200485229492,12.835662841796875,485.125,0.08314616978168488,0.5069822072982788,,,
Llama-instruct,grpo,171,15.414741516113281,15.963447570800781,596.125,0.09608621895313263,1.123129963874817,,,
Llama-instruct,grpo,172,30.231489181518555,30.41143798828125,640.15625,0.08735446631908417,0.9368634819984436,,,
Llama-instruct,grpo,173,9.958770751953125,9.958770751953125,313.515625,0.1705958992242813,0.7040230631828308,,,
Llama-instruct,grpo,174,34.345088958740234,34.516357421875,674.109375,0.07956010103225708,0.546290397644043,,,
Llama-instruct,grpo,175,20.9659423828125,20.9659423828125,495.296875,0.08813575655221939,0.6921656727790833,,,
Llama-instruct,grpo,176,28.03492546081543,28.2467041015625,490.515625,0.10895544290542603,0.9889745712280273,,,
Llama-instruct,grpo,177,29.97831153869629,30.515625,685.28125,0.08126269280910492,0.5139166116714478,,,
Llama-instruct,grpo,178,27.048503875732422,27.203857421875,554.15625,0.1017160639166832,0.6365317106246948,,,
Llama-instruct,grpo,179,26.72661590576172,26.77490234375,562.109375,0.08268643170595169,0.6108071804046631,,,
Llama-instruct,grpo,180,21.754989624023438,22.159194946289062,484.953125,0.09385398775339127,0.6737293601036072,,,
Llama-instruct,grpo,181,21.302400588989258,21.548721313476562,489.0625,0.06925266236066818,0.48184728622436523,,,
Llama-instruct,grpo,182,14.96990966796875,16.397018432617188,647.421875,0.09958713501691818,0.7391058802604675,,,
Llama-instruct,grpo,183,14.648326873779297,14.723381042480469,323.640625,0.14956551790237427,0.7216721177101135,,,
Llama-instruct,grpo,184,13.156135559082031,13.554191589355469,474.875,0.10205181688070297,1.3178669214248657,,,
Llama-instruct,grpo,185,15.931526184082031,17.482879638671875,835.0,0.06538490951061249,1.1883528232574463,,,
Llama-instruct,grpo,186,23.66347885131836,23.70489501953125,355.265625,0.11099342256784439,0.5670436024665833,,,
Llama-instruct,grpo,187,13.414836883544922,13.47216796875,536.265625,0.07720711082220078,0.7559378743171692,,,
Llama-instruct,grpo,188,24.064098358154297,24.06988525390625,405.0625,0.09660206735134125,0.6409379839897156,,,
Llama-instruct,grpo,189,25.79045867919922,26.667953491210938,603.984375,0.0755675882101059,0.5892751812934875,,,
Llama-instruct,grpo,190,30.953540802001953,31.5253963470459,620.390625,0.08050453662872314,0.9334423542022705,,,
Llama-instruct,grpo,191,18.274845123291016,20.110137939453125,689.734375,0.059552282094955444,0.8271663784980774,,,
Llama-instruct,grpo,192,25.28633689880371,25.311294555664062,393.328125,0.10121463239192963,1.0436431169509888,,,
Llama-instruct,grpo,193,16.034984588623047,17.5205078125,601.546875,0.0620395764708519,0.4766845107078552,,,
Llama-instruct,grpo,194,24.862977981567383,24.8631591796875,350.484375,0.11161135137081146,0.7070908546447754,,,
Llama-instruct,grpo,195,15.90291976928711,16.025177001953125,506.8125,0.0828285664319992,0.8618090152740479,,,
Llama-instruct,grpo,196,22.273868560791016,22.274410247802734,363.296875,0.11606248468160629,0.6171117424964905,,,
Llama-instruct,grpo,197,15.975486755371094,16.02142333984375,387.890625,0.11328201740980148,0.6676426529884338,,,
Llama-instruct,grpo,198,19.496566772460938,20.232818603515625,528.15625,0.06685661524534225,0.9821199178695679,,,
Llama-instruct,grpo,199,11.927205085754395,12.688232421875,627.71875,0.057776156812906265,0.4962467849254608,,,
